Total_disabled_population_Persons,Total_disabled_population_Males,Total_disabled_population_Females,Main_worker_Persons,Main_worker_Males,Main_worker_Females,Marginal_worker_Less_than_3_months_Persons,Marginal_worker_Less_than_3_months_Males,Marginal_worker_Less_than_3months_Females,Marginal_worker_3to6_months_Persons,Marginal_worker_3to6_months_Males,Marginal_worker_3to6_months_Females,Non_worker_Persons,Non_worker_Males,Non_worker_Females,cluster
0.0009384302,0.00085658475,0.0010421599,0.0005892287,0.0006624144,0.0003256101,0.0004933366,0.00056797755,0.0003978954,0.000351666,0.0003594449,0.00034057398,0.0011713115,0.0010829018,0.0012477553,0
0.04102966,0.043883905,0.037412226,0.051150464,0.053541016,0.042539574,0.079361066,0.08373439,0.07376903,0.09355696,0.10664707,0.07489166,0.028880693,0.025425581,0.03186817,0
0.00011016225,0.00010654769,0.00011474328,5.72901e-06,5.1236475e-06,7.909557e-06,1.3562517e-05,1.5105786e-05,1.1589186e-05,3.31413e-05,3.5239696e-05,3.0149171e-05,0.00016601635,0.00019189547,0.00014363986,0
1.2679474e-06,1.3343481e-06,1.183792e-06,1.5754778e-06,1.829874e-06,6.5912974e-07,1.6953146e-06,3.0211572e-06,0.0,9.205916e-07,7.831044e-07,1.116636e-06,1.1716045e-06,1.0106411e-06,1.3107821e-06,0
0.0005239979,0.00061893737,0.0004036731,0.0003006298,0.00033340306,0.00018257894,0.00040009426,0.00043202547,0.00035926478,0.00033417475,0.00038372114,0.0002635261,0.00064379664,0.00086182414,0.0004552783,0
0.0008294613,0.0008761329,0.0007703104,3.795469e-05,3.3303706e-05,5.470777e-05,2.882035e-05,3.0211571e-05,2.7041435e-05,9.2519454e-05,9.318942e-05,9.156415e-05,0.0012746471,0.0016196786,0.0009763142,0
0.0019153836,0.0019047151,0.0019289047,0.0019783704,0.0020258536,0.0018073338,0.00074763375,0.0009123895,0.0005369656,0.001906085,0.0019366171,0.0018625488,0.0019311556,0.001857432,0.001994901,0
4.661571e-06,4.736936e-06,4.5660554e-06,1.4322525e-07,1.829874e-07,0.0,0.0,0.0,0.0,4.602958e-07,7.831044e-07,0.0,7.205367e-06,8.716779e-06,5.8985192e-06,0
0.0027632301,0.0028517686,0.0026510179,0.0027122565,0.0031728186,0.0010532893,0.0055250307,0.005151073,0.0060031987,0.0035254057,0.003736191,0.0032248448,0.0025916477,0.002391303,0.0027648762,0
7.887378e-05,8.78001e-05,6.756071e-05,2.864505e-06,2.7448111e-06,3.2956486e-06,0.00017122678,0.00016314248,0.00018156393,1.7951535e-05,1.8794504e-05,1.674954e-05,0.00011452434,0.00015450174,7.99577e-05,0
0.00094111526,0.0009601301,0.00091701606,0.0011989386,0.0012950018,0.0008529139,0.0013715095,0.0014924516,0.0012168646,0.0012842253,0.0014479599,0.0010507545,0.00077712524,0.0006279871,0.0009060781,0
0.0012284545,0.0013035246,0.0011333118,0.0016606968,0.0018467089,0.000990672,0.0004746881,0.00062235835,0.0002858666,0.00080551766,0.00096400146,0.0005795341,0.0011315355,0.001011778,0.0012350844,0
0.0025128853,0.0027171997,0.00225394,0.0028404433,0.003227166,0.0014474489,0.0007171181,0.0010422992,0.00030131885,0.0006273832,0.0008614148,0.00029367526,0.0026809238,0.002734542,0.0026345628,0
0.00043188524,0.0004301271,0.00043411346,0.00022543655,0.0002570973,0.000111392925,0.0013053922,0.0012084629,0.001429333,0.0005900992,0.0006163031,0.0005527348,0.00046600567,0.00048700266,0.00044785053,0
1.6818949e-05,1.42108065e-05,2.0124466e-05,8.5935153e-07,9.14937e-07,6.5912974e-07,0.0,0.0,0.0,3.6823665e-06,4.698626e-06,2.233272e-06,2.5599556e-05,2.5518686e-05,2.5669482e-05,0
0.0017248186,0.0017954321,0.0016353242,0.0009543098,0.0010250955,0.00069933664,0.00080357917,0.0010785531,0.00045197827,0.001002064,0.0011840538,0.00074256293,0.0021637776,0.0024558578,0.0019112295,0
0.025273658,0.029463407,0.019963639,0.023707932,0.027029984,0.011741737,0.031910907,0.040486526,0.020945523,0.027406473,0.03551535,0.015843948,0.025413271,0.02970615,0.021701418,0
0.00035196726,0.0003848927,0.00031023807,0.00055213337,0.0005970879,0.0003902048,8.9851674e-05,0.0001268886,4.2493684e-05,0.000105868035,0.0001245136,7.9281155e-05,0.00031047518,0.00029119095,0.00032714935,0
0.00019313821,0.00018227195,0.00020690994,0.000121455014,0.000118026874,0.00013380333,0.00036279735,0.00032628496,0.00040948458,0.0001859595,0.00015740398,0.0002266771,0.00021750836,0.00022461497,0.0002113636,0
0.00062368094,0.0006536971,0.00058563886,0.00028616405,0.00032242382,0.00015555462,0.0011019545,0.0011722089,0.0010121223,0.00061311404,0.0006695542,0.0005326354,0.0007465464,0.00085816055,0.00065003865,0
0.002736939,0.0027215362,0.0027564599,9.724995e-05,8.271031e-05,0.00014962246,0.0011460327,0.0010936589,0.0012130016,0.00067663484,0.00062256795,0.0007537293,0.004133772,0.0049499935,0.0034280228,0
0.0049771783,0.004908199,0.0050646006,0.0067282924,0.006426701,0.007814642,0.0063811643,0.006362557,0.0064049573,0.005665781,0.0056916024,0.005628962,0.004124809,0.0036726696,0.0045157536,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.2306548e-06,1.7346525e-06,5.91896e-07,8.5935153e-07,9.14937e-07,6.5912974e-07,1.6953146e-06,3.0211572e-06,0.0,1.3808874e-06,2.349313e-06,0.0,1.3473451e-06,2.1476121e-06,6.5539103e-07,0
1.6781656e-06,1.8013699e-06,1.5220184e-06,1.2890273e-06,1.2809119e-06,1.3182595e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.1088879e-06,2.5266027e-06,1.7477095e-06,0
0.0047475304,0.0046874313,0.004823699,0.007945421,0.007798008,0.008476408,0.0072915484,0.005114819,0.010074866,0.008142632,0.005873283,0.01137852,0.0029195796,0.002330791,0.0034286783,0
0.0001630431,0.0001847405,0.0001355442,4.2967577e-06,3.659748e-06,6.5912973e-06,2.7125034e-05,2.7190414e-05,2.7041435e-05,1.5650057e-05,1.6445192e-05,1.4516268e-05,0.0002514263,0.0003434916,0.00017182168,0
0.00076688436,0.0007288876,0.00081504084,0.00046662788,0.00047961,0.00041986565,0.0013511658,0.0014531766,0.0012207277,0.00087364146,0.0010094215,0.0006800313,0.0008559156,0.0008254411,0.00088226557,0
0.00029942204,0.00029996145,0.0002987384,0.0003375819,0.0003804308,0.00018323807,0.00026277377,0.0003323273,0.00017383779,0.0002835422,0.00032890384,0.00021886064,0.00028710166,0.00023838495,0.00032922477,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
